"path","area","kind","size_bytes","line_count","sha256","disposition","target_pattern","reason_codes"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/inputs/lanhu-snapshots/5-u133.png","workspace-feature","binary","24994","","f172a0e56ed99162827320cb6444d21f1cd63c0d2390a2fe5a05cd7adfc7ce49","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","DUPLICATE_CONTENT:4"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/inputs/lanhu-snapshots/6-u63.png","workspace-feature","binary","154236","","db4629dbce23f1274b11f9d93bb966d397d1da9013afe99fbcb0765567d99db7","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/inputs/lanhu-snapshots/7-u91.png","workspace-feature","binary","236370","","aa319a0044de54960180a9860225dc21a05890c8b01fc8e72bccb798009cd1c4","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/inputs/lanhu-snapshots/8-u96.png","workspace-feature","binary","2986","","aea8411887261eea88a07293765b8418baded7c33f04ca58dbcaa2e321273d23","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/inputs/lanhu-snapshots/9-fullpage-15695_内置规则丰富_有效性_支持设置字段多规则的且或关系.png","workspace-feature","binary","348647","","28b7dd767ae68e54ad9e4df7d8e1f55cfd914b61ef0c828b98dc11f646b39230","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/inputs/reference-docs/15695_内置规则丰富_有效性_支持设置字段多规则的且或关系.txt","workspace-feature","text","3443","214","46a634f41bf3788e690cf21eacc26a77f643b6cf5874d226d8de55d2538b32f7","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/metadata.yaml","workspace-feature","text","816","36","a5ee8f79a1fe2f87dd4fa9fd2991507a3c6ac3938a9732dc13a6e2740ff51ede","rewrite-schema","features/<feature-id>/feature.yaml",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】有效性多规则且或关系/prd.md","workspace-feature","text","4472","250","29d37f27f9deb1aaa38f7e3cb7e6ad0204027c005bc428768080ce30f258ef07","relocate-and-classify","features/<feature-id>/ under flat ASCII stable ID","BROKEN_LOCAL_LINKS:9"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】校验失败邮件通知含明细数据/cases/archive.md","workspace-feature","text","24856","437","677a990d32e9d7febec2b9e8c2bf401fc4b4824f467ab0dcb15f628b78282254","convert-to-canonical-cases","features/<feature-id>/cases/{cases.yaml,exports/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】校验失败邮件通知含明细数据/cases/cases.xmind","workspace-feature","binary","10057","","c3294ea9e4e54d30f214140ff46bc797fc190183a0a4ee6c994b72049a26de97","convert-to-canonical-cases","features/<feature-id>/cases/{cases.yaml,exports/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】校验失败邮件通知含明细数据/metadata.yaml","workspace-feature","text","813","36","57dbf4c7ae5666d7f8ff5868a639de5894ff7b3f97487ae901039b143a7fb793","rewrite-schema","features/<feature-id>/feature.yaml",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/1-u180.png","workspace-feature","binary","30935","","26a062fca7d92c76a8bfa843c01db6e50d539c43a5c6ae05dc441e6190a7c2f1","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/10-u80.png","workspace-feature","binary","7521","","1c39a6a45e7994c23e281046c9f8c4602d68377f282b535a593d225cd7c1407e","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/11-u43.png","workspace-feature","binary","21849","","14f1ca2c9ac2ab71914112931cbc5dd43fbbedb607d96098a84b52e1075ea9fc","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/12-u83.png","workspace-feature","binary","10807","","b2f5e7ec2fa9772812db1008ac2486b57e05dccf7b6e9ade66239fd52801b9f0","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/13-u68.png","workspace-feature","binary","2056","","cff96b3757b1e237cb1164f54de900e1715598f38af51da3299d6d4381eea71f","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/14-u174.png","workspace-feature","binary","275662","","049c747ba5e7d28e07b7f052602b9d02eb361a82b025dbc6bb5b1b657aeed324","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/15-u51.png","workspace-feature","binary","73692","","f376b9a334b7886a2583635d5f12a749fe4cf2d891cd9c5a904006955a7a8289","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/16-u50.png","workspace-feature","binary","42782","","94cfd67511ff37fbcd93671392fa7bcccbcd5e0bbb474bd9ce89b4c7ce0c1a42","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/17-u52.png","workspace-feature","binary","31158","","0b5ca0c7550224cb07ebcfcd44bc66926debc0de897e95942f5546c65c90c821","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/18-u46.png","workspace-feature","binary","115347","","8c2051cac34c7805e30a361ade9771e87b9030d11a5b406ee0dbe9ac83c7644d","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/19-fullpage-15522_规则集管理_支持每个数据表的规则集管理.png","workspace-feature","binary","303444","","68cbeb6b56ddefceb10d3da064bce5cdee8dbd21181476b5e5268669c867e6bb","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/2-u181.png","workspace-feature","binary","22061","","fce4097c8a91e6e811bc66e394e0c6ccf174d19a350b897998ad1b9883c84703","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/3-u75.png","workspace-feature","binary","58463","","63944ba7c40f166e27df0508452c05c3f521da918a36081d5848b60159336428","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/4-u64.png","workspace-feature","binary","27064","","455c6899757e57e8d91f20a8c9623503ab8adbbcb1470830d187167d082314f3","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/5-u1.png","workspace-feature","binary","310202","","c6b7d1351e6b23f0fa241f2339ad7ca5ab09ceef1c592672bfcece59989635e3","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/6-u122.png","workspace-feature","binary","47827","","06a2377837a7ddf95518954c525c4fbb9a1a9ade9b48152d593c464e79deb5e2","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/7-u133.png","workspace-feature","binary","96133","","ecd5b96db41916a82b4f3b57140b168e142e368c73015261c33b498ace8250f1","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/8-u130.png","workspace-feature","binary","157130","","e8437a0383ff12ee5fcfa738a99bc7666bc52970f0fe6747c5a59275c9353531","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/inputs/lanhu-snapshots/9-u139.png","workspace-feature","binary","37214","","0210f9aaa4f551f7d5b2db041c60e1e13188bb9daed63dd1a426367c5f39b178","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/metadata.yaml","workspace-feature","text","717","36","e43253a335bb7442a111fde89ce15fc50be27da4040c173067c00df4bc65fa45","rewrite-schema","features/<feature-id>/feature.yaml",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】每表规则集管理/prd.md","workspace-feature","text","6113","172","c3503a83d9c0c93ab397723840bb52404dc2243957485cb53b18a3a4c735b43a","relocate-and-classify","features/<feature-id>/ under flat ASCII stable ID","BROKEN_LOCAL_LINKS:19"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/1-u11.svg","workspace-feature","text","92489","7","bf5d601d55c87f5fb62f73f4ccb912208db9da500c0c5aca6c2c329701196431","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/2-u4.png","workspace-feature","binary","68433","","4b8571a15ae3544494b8aceea9aaebb141c6ca4b09a39c1a4607541eb8e44f0e","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/3-u14.svg","workspace-feature","text","92489","7","b3a5ef225443aae54590c86a5034fd5c2b69e8db0fccbf5a106a713c69c69a6f","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/4-u1.png","workspace-feature","binary","194019","","0917cf1da0bee2beb184636a41a6d3709425a64435429a1c6607d19d68be8b66","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/5-u10.png","workspace-feature","binary","210101","","92ba94b28348b20596e6a32e9277e249103028aad80062fb31261e000073b83d","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/6-u9.png","workspace-feature","binary","258260","","a76986fffb835edb16b91c471b46e2a10db863dafb18fda4b417aab43affe6ac","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/inputs/lanhu-snapshots/7-fullpage-15524_规则任务配置优化_质量规则任务支持编辑分区信息.png","workspace-feature","binary","410777","","33af8721bc8cebfdd09ba0c16aa80f5f4e8121f6b10c6dbf276bc091888c8397","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/metadata.yaml","workspace-feature","text","760","37","f0ceffb39d0632f4e9caf83cda1e492474ac98d3a0bdf9abe464a5731381a81d","rewrite-schema","features/<feature-id>/feature.yaml",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则任务支持编辑分区信息/prd.md","workspace-feature","text","5677","148","50feeca307f5a6ee0e3c2d5b317a41454128c5da0b394f58d740b83135f97757","relocate-and-classify","features/<feature-id>/ under flat ASCII stable ID","BROKEN_LOCAL_LINKS:7"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/1-u89.png","workspace-feature","binary","5976","","f0b5c0a905ea20992d80d39503ee32249a413b05bbca238250d9996474979fd9","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/10-u34.png","workspace-feature","binary","62010","","0d4951a2ced7452222d500963656623b73516139de23dcc49028713a3d767626","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/11-u260.png","workspace-feature","binary","3772","","fc0b34f22a9829056c172e3f4857a788f334e8e8ce613f09b8900b555fc05c29","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","DUPLICATE_CONTENT:6"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/12-u149.png","workspace-feature","binary","187613","","9d70f25804a39cf868d66c6de5dcb332eb7938d07abd3867f086a63a2821c361","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/13-u82.png","workspace-feature","binary","6094","","db02ab22af95cac09ff7674cf0df880fd1228e4b16359d4e2f093551f396872e","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/14-u92.png","workspace-feature","binary","82200","","f88ee24b3ed382eb353695e72c14883d75ec117498f89f164baebd6039317392","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/15-u158.png","workspace-feature","binary","307349","","21e85eb84513b272ea6bb1403fa562d087e57742cb06518304779d7655330d6b","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/16-u85.png","workspace-feature","binary","4445","","e5509709cd79c1d2e47ae34684e208aa4897af87f6d6f8085f12d014bd085475","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/17-u84.png","workspace-feature","binary","11833","","d3bcdb64656ca47d3484559bb50d7ae65a9eed2d501d92d16bd981977bac66fe","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/18-fullpage-15521_规则库管理_支持自定义sql模版.png","workspace-feature","binary","332329","","ea7cd5785e02866d6ff434a7bb83705bdb354186dfef1a787c6e89c99841a0b5","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/2-u156.png","workspace-feature","binary","267173","","ab0a6e010701981f70bc4c72dc2cea6e43f817cd67b738f691300c2df076574e","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","DUPLICATE_CONTENT:6"
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/3-u7.png","workspace-feature","binary","127609","","830301f4ac33a121eb9d61f24929e18efd44dd24d8b9f752ed28c828096abb50","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
"workspace/dataAssets/features/v6.4.7/【v647】【数据质量】规则库支持自定义SQL模版/inputs/lanhu-snapshots/4-u151.png","workspace-feature","binary","8898","","aac543a6fa3297d798c8b6bab696ea3f2b5b0e3681b77bb59c3bdf229de598db","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}",""
